1.96	0.0206421	2.63723	-0.317714	143.712
1.961	0.0203126	2.78512	-0.339895	151.566
1.962	0.019965	2.93934	-0.354099	156.362
1.963	0.0196072	3.09679	-0.360052	158.006
1.964	0.0192476	3.25429	-0.357655	156.47
1.965	0.0188947	3.40868	-0.34698	151.794
1.966	0.0185564	3.55687	-0.328276	144.083
1.967	0.0182406	3.69589	-0.301956	133.504
1.968	0.0179548	3.82299	-0.268594	120.286
1.969	0.0177056	3.93567	-0.228909	104.709
1.97	0.0174988	4.03174	-0.183749	87.1062
1.971	0.0173396	4.10933	-0.134077	67.8486
1.972	0.0172318	4.16702	-0.0809458	47.3427
1.973	0.0171785	4.20375	-0.0254793	26.0197
1.974	0.0171813	4.21893	0.0311529	4.32695
1.975	0.0172408	4.21243	0.0877596	-17.2817
1.976	0.0173564	4.18455	0.143153	-38.355
1.977	0.0175263	4.13604	0.196173	-58.4544
1.978	0.0177476	4.0681	0.245713	-77.1623
1.979	0.0180162	3.98231	0.290742	-94.0915
1.98	0.0183272	3.88063	0.330324	-108.893
1.981	0.0186747	3.76534	0.36364	-121.263
1.982	0.0190522	3.639	0.390006	-130.949
1.983	0.0194523	3.5044	0.408882	-137.756
1.984	0.0198673	3.3645	0.419888	-141.548
1.985	0.0202893	3.22234	0.422809	-142.256
1.986	0.0207102	3.08102	0.417599	-139.871
1.987	0.0211219	2.94361	0.404382	-134.453
1.988	0.0215164	2.81308	0.383451	-126.121
1.989	0.0218863	2.69228	0.355258	-115.059
1.99	0.0222247	2.5838	0.320406	-101.504
1.991	0.0225252	2.49	0.279636	-85.7473
1.992	0.0227823	2.41293	0.23381	-68.124
1.993	0.0229914	2.35425	0.183897	-49.0078
1.994	0.0231491	2.31528	0.130945	-28.8027
1.995	0.0232527	2.29687	0.0760646	-7.93473
1.996	0.0233009	2.29948	0.0204052	13.1576
1.997	0.0232936	2.32311	-0.0348716	34.0318
1.998	0.0232317	2.36733	-0.0886148	54.2513
1.999	0.0231173	2.43126	-0.139708	73.3942
2	0.0229535	2.51362	-0.187093	91.062
2.001	0.0227446	2.61277	-0.229792	106.888
2.002	0.0224958	2.72667	-0.266927	120.546
2.003	0.0222129	2.85304	-0.29774	131.753
2.004	0.0219026	2.98929	-0.321604	140.281
2.005	0.0215722	3.13265	-0.338042	145.958
2.006	0.0212291	3.28021	-0.346731	148.671
2.007	0.0208814	3.42899	-0.347513	148.37
2.008	0.0205367	3.57595	-0.340395	145.067
2.009	0.0202031	3.71814	-0.325549	138.839
2.01	0.0198881	3.8527	-0.303307	129.822
2.011	0.0195988	3.97692	-0.274157	118.211
2.012	0.0193419	4.08834	-0.23873	104.254
2.013	0.0191232	4.18474	-0.197785	88.2476
2.014	0.0189479	4.26426	-0.152196	70.5319
2.015	0.0188201	4.32536	-0.102932	51.4803
2.016	0.0187429	4.36691	-0.0510354	31.494
2.017	0.0187185	4.38818	0.00239687	10.9926
2.018	0.0187478	4.38887	0.0562401	-9.59462
2.019	0.0188307	4.3691	0.109363	-29.8375
2.02	0.0189659	4.32945	0.160653	-49.3141
2.021	0.0191511	4.27087	0.209036	-67.6196
2.022	0.0193827	4.19472	0.253505	-84.3746
2.023	0.0196565	4.10275	0.293135	-99.2332
2.024	0.0199671	3.99699	0.327104	-111.89
2.025	0.0203085	3.87979	0.354711	-122.086
2.026	0.0206742	3.75371	0.375392	-129.614
2.027	0.0210569	3.62151	0.388725	-134.325
2.028	0.0214491	3.48604	0.394446	-136.126
2.029	0.0218432	3.35023	0.392449	-134.989
2.03	0.0222314	3.21703	0.382791	-130.945
2.031	0.0226063	3.08928	0.365688	-124.086
2.032	0.0229605	2.96975	0.341513	-114.562
2.033	0.0232871	2.86098	0.310782	-102.581
2.034	0.0235801	2.76532	0.274152	-88.3992
2.035	0.0238337	2.68481	0.232398	-72.319
2.036	0.0240434	2.6212	0.186402	-54.6823
2.037	0.0242054	2.57584	0.137133	-35.8623
2.038	0.024317	2.54974	0.0856234	-16.256
2.039	0.0243763	2.54346	0.0329534	3.72386
2.04	0.0243828	2.55717	-0.0197772	23.6579
2.041	0.0243371	2.59062	-0.0714694	43.1287
2.042	0.0242406	2.64314	-0.121049	61.7295
2.043	0.024096	2.71366	-0.167487	79.0728
2.044	0.023907	2.80074	-0.209825	94.7982
2.045	0.023678	2.90261	-0.247192	108.58
2.046	0.0234145	3.01716	-0.278821	120.134
2.047	0.0231225	3.14205	-0.304069	129.224
2.048	0.0228087	3.27472	-0.322427	135.664
2.049	0.0224801	3.41245	-0.333533	139.326
2.05	0.0221441	3.55242	-0.337176	140.139
2.051	0.0218083	3.69177	-0.3333	138.092
2.052	0.02148	3.82767	-0.322011	133.235
2.053	0.0211666	3.95734	-0.303565	125.675
2.054	0.0208751	4.07817	-0.27837	115.576
2.055	0.020612	4.18772	-0.246973	103.155
2.056	0.020383	4.28379	-0.21005	88.6771
2.057	0.0201934	4.36449	-0.168391	72.4486
2.058	0.0200475	4.42822	-0.122881	54.8128
2.059	0.0199486	4.47377	-0.0744871	36.1415
2.06	0.0198992	4.50029	-0.0242313	16.8268
2.061	0.0199004	4.50734	0.0268265	-2.72633
2.062	0.0199527	4.49489	0.0776125	-22.109
2.063	0.0200552	4.46332	0.127061	-40.9169
2.064	0.0202061	4.41338	0.174138	-58.7587
2.065	0.0204024	4.34624	0.217859	-75.2643
2.066	0.0206404	4.26341	0.257315	-90.0923
2.067	0.0209153	4.16672	0.291686	-102.937
2.068	0.0212218	4.05829	0.320262	-113.536
2.069	0.0215537	3.94047	0.342456	-121.673
2.07	0.0219044	3.81582	0.357815	-127.185
2.071	0.0222669	3.68702	0.366029	-129.963
2.072	0.022634	3.55682	0.366941	-129.956
2.073	0.0229984	3.42803	0.360545	-127.172
2.074	0.0233527	3.30338	0.346988	-121.677
2.075	0.0236901	3.18554	0.326567	-113.593
2.076	0.0240037	3.077	0.299722	-103.095
2.077	0.0242876	2.98008	0.267026	-90.4101
2.078	0.0245361	2.89682	0.229172	-75.809
2.079	0.0247445	2.829	0.186962	-59.6024
2.08	0.0249088	2.77804	0.141284	-42.1339
2.081	0.0250262	2.74503	0.0930976	-23.7725
2.082	0.0250945	2.73067	0.0434132	-4.90487
2.083	0.0251129	2.73526	-0.00673077	14.0724
2.084	0.0250813	2.75871	-0.0562884	32.7615
2.085	0.0250008	2.80055	-0.104229	50.7716
2.086	0.0248737	2.85991	-0.149557	67.7271
2.087	0.0247029	2.93554	-0.191335	83.2753
2.088	0.0244925	3.02588	-0.228702	97.0938
2.089	0.0242472	3.12905	-0.260891	108.897
2.09	0.0239726	3.24292	-0.287246	118.442
2.091	0.0236748	3.36512	-0.307233	125.535
2.092	0.0233604	3.49312	-0.320454	130.032
2.093	0.0230363	3.62429	-0.326652	131.845
2.094	0.0227095	3.75591	-0.325719	130.942
2.095	0.0223872	3.88527	-0.317695	127.347
2.096	0.0220764	4.00973	-0.30277	121.142
2.097	0.0217839	4.12673	-0.281276	112.463
2.098	0.0215159	4.23389	-0.253683	101.495
2.099	0.0212783	4.32903	-0.220587	88.4733
2.1	0.0210763	4.41024	-0.182696	73.6747
2.101	0.0209143	4.47589	-0.140819	57.4123
2.102	0.0207957	4.52469	-0.0958456	40.029
2.103	0.0207233	4.5557	-0.0487275	21.8904
2.104	0.0206987	4.56835	-0.000459338	3.37714
2.105	0.0207224	4.56246	0.0479426	-15.1233
2.106	0.0207942	4.53823	0.0954617	-33.2248
2.107	0.0209127	4.49627	0.141102	-50.5502
2.108	0.0210755	4.43751	0.183911	-66.7398
2.109	0.0212793	4.36328	0.222994	-81.4583
2.11	0.02152	4.27519	0.257541	-94.4021
2.111	0.0217926	4.17516	0.286834	-105.305
2.112	0.0220917	4.06533	0.310272	-113.946
2.113	0.0224111	3.94808	0.327372	-120.148
2.114	0.0227442	3.82589	0.33779	-123.79
2.115	0.0230843	3.70138	0.34132	-124.802
2.116	0.0234245	3.57717	0.3379	-123.17
2.117	0.0237578	3.45591	0.327614	-118.934
2.118	0.0240775	3.34014	0.310692	-112.191
2.119	0.0243771	3.23231	0.287498	-103.088
2.12	0.0246506	3.13469	0.258529	-91.8212
2.121	0.0248925	3.04931	0.224401	-78.6331
2.122	0.0250979	2.97797	0.185836	-63.8044
2.123	0.0252629	2.92215	0.143648	-47.6497
2.124	0.0253843	2.883	0.0987229	-30.5109
2.125	0.0254598	2.86133	0.0520044	-12.7493
2.126	0.025488	2.85758	0.00446934	5.26142
2.127	0.0254688	2.87181	-0.0428899	23.1434
2.128	0.0254027	2.9037	-0.0890873	40.5223
2.129	0.0252913	2.95257	-0.133163	57.0353
2.13	0.0251373	3.01737	-0.174205	72.3385
2.131	0.0249442	3.09673	-0.211365	86.114
2.132	0.0247162	3.18899	-0.243881	98.077
2.133	0.0244582	3.2922	-0.271086	107.981
2.134	0.0241759	3.4042	-0.292428	115.623
2.135	0.0238755	3.52264	-0.30748	120.848
2.136	0.0235632	3.64505	-0.315946	123.553
2.137	0.0232458	3.76889	-0.317667	123.685
2.138	0.0229301	3.89157	-0.31263	121.248
2.139	0.0226228	4.01054	-0.300958	116.299
2.14	0.0223303	4.12336	-0.282916	108.946
2.141	0.0220589	4.22769	-0.258901	99.3484
2.142	0.0218143	4.32138	-0.229433	87.7117
2.143	0.0216017	4.40251	-0.195146	74.2835
2.144	0.0214254	4.46944	-0.156771	59.3485
2.145	0.0212892	4.52081	-0.115126	43.222
2.146	0.021196	4.5556	-0.0710937	26.2435
2.147	0.0211475	4.57313	-0.0256037	8.76958
2.148	0.0211449	4.5731	0.0203849	-8.83372
2.149	0.0211881	4.55554	0.0659053	-26.1985
2.15	0.0212762	4.5209	0.110003	-42.9629
2.151	0.0214074	4.46994	0.151754	-58.7783
2.152	0.0215787	4.40377	0.190289	-73.3167
2.153	0.0217866	4.32383	0.224804	-86.278
2.154	0.0220267	4.23183	0.254585	-97.3954
2.155	0.022294	4.12973	0.279015	-106.441
2.156	0.0225828	4.0197	0.297594	-113.233
2.157	0.0228871	3.90406	0.309942	-117.633
2.158	0.0232005	3.78526	0.315813	-119.557
2.159	0.0235165	3.66579	0.315095	-118.97
2.16	0.0238285	3.54815	0.307817	-115.893
2.161	0.02413	3.43481	0.294142	-110.395
2.162	0.0244148	3.32813	0.274368	-102.598
2.163	0.0246769	3.23033	0.248919	-92.6718
2.164	0.0249109	3.14343	0.218338	-80.8295
2.165	0.025112	3.06922	0.183272	-67.3238
2.166	0.0252762	3.00924	0.144463	-52.4419
2.167	0.0254	2.96469	0.102727	-36.4989
2.168	0.0254809	2.93648	0.0589405	-19.8316
2.169	0.0255175	2.92515	0.0140202	-2.79074
2.17	0.0255089	2.93091	-0.0310954	14.2657
2.171	0.0254555	2.95357	-0.0754659	30.9803
2.172	0.0253585	2.99264	-0.118169	47.0039
2.173	0.0252201	3.04724	-0.158319	62.0022
2.174	0.025043	3.11619	-0.195087	75.6636
2.175	0.0248313	3.19802	-0.227715	87.7049
2.176	0.0245892	3.29098	-0.255534	97.8776
2.177	0.024322	3.39309	-0.277979	105.973
2.178	0.0240352	3.50218	-0.294597	111.826
2.179	0.0237348	3.61595	-0.305057	115.319
2.18	0.0234272	3.732	-0.30916	116.384
2.181	0.0231187	3.8479	-0.306838	115.005
2.182	0.0228157	3.96121	-0.298161	111.215
2.183	0.0225244	4.06955	-0.283328	105.098
2.184	0.0222509	4.17067	-0.262667	96.7884
2.185	0.0220009	4.26246	-0.23663	86.464
2.186	0.0217793	4.343	-0.205777	74.3451
2.187	0.0215907	4.41063	-0.170768	60.6889
2.188	0.0214389	4.46396	-0.132351	45.7841
2.189	0.0213269	4.50189	-0.0913392	29.9448
2.19	0.0212568	4.52365	-0.0486013	13.5041
2.191	0.0212299	4.52881	-0.00503893	-3.19344
2.192	0.0212467	4.51729	0.0384313	-19.7985
2.193	0.0213065	4.48936	0.0808967	-35.9646
2.194	0.0214078	4.44562	0.121468	-51.3553
2.195	0.0215485	4.38702	0.159298	-65.6512
2.196	0.0217253	4.31479	0.193597	-78.5565
2.197	0.0219343	4.23046	0.223654	-89.8053
2.198	0.0221709	4.13581	0.248847	-99.1668
2.199	0.0224302	4.03282	0.268657	-106.451
2.2	0.0227063	3.92365	0.282678	-111.51
2.201	0.0229935	3.81057	0.290629	-114.244
2.202	0.0232855	3.69595	0.292353	-114.603
2.203	0.0235761	3.58216	0.287826	-112.586
2.204	0.0238591	3.47156	0.277155	-108.241
2.205	0.0241284	3.36642	0.260573	-101.664
2.206	0.0243784	3.26893	0.238439	-93
2.207	0.0246036	3.18106	0.211224	-82.4352
2.208	0.0247993	3.10462	0.179507	-70.1959
2.209	0.0249614	3.04114	0.143959	-56.5426
2.21	0.0250862	2.99191	0.105328	-41.7649
2.211	0.0251713	2.95788	0.064427	-26.1752
2.212	0.0252146	2.93972	0.0221123	-10.1019
2.213	0.0252153	2.93773	-0.0207308	6.11691
2.214	0.0251733	2.95189	-0.0632087	22.1412
2.215	0.0250893	2.98183	-0.104437	37.6357
2.216	0.0249651	3.02687	-0.143561	52.2771
2.217	0.0248032	3.086	-0.17977	65.7606
2.218	0.0246068	3.15791	-0.212318	77.8065
2.219	0.02438	3.24105	-0.240537	88.1658
2.22	0.0241273	3.33361	-0.263849	96.6252
2.221	0.0238541	3.43361	-0.281784	103.012
2.222	0.0235657	3.5389	-0.293983	107.197
2.223	0.0232681	3.64724	-0.300207	109.097
2.224	0.0229673	3.75632	-0.300344	108.678
2.225	0.0226694	3.86383	-0.294411	105.954
2.226	0.0223805	3.96748	-0.282549	100.986
2.227	0.0221062	4.06508	-0.265024	93.8828
2.228	0.0218522	4.15458	-0.24222	84.7982
2.229	0.0216234	4.23408	-0.214629	73.9262
2.23	0.0214243	4.30192	-0.182845	61.498
2.231	0.0212589	4.35665	-0.147545	47.7765
2.232	0.0211302	4.39713	-0.10948	33.0515
2.233	0.0210406	4.42252	-0.069456	17.6327
2.234	0.0209916	4.43227	-0.0283181	1.84368
2.235	0.020984	4.42619	0.0130671	-13.9849
2.236	0.0210175	4.4044	0.05383	-29.5226
2.237	0.0210912	4.36735	0.0931161	-44.4455
2.238	0.021203	4.31582	0.130104	-58.4437
2.239	0.0213504	4.25087	0.164022	-71.2272
2.24	0.0215298	4.17386	0.194165	-82.5322
2.241	0.0217372	4.08638	0.219908	-92.1262
2.242	0.021968	3.99024	0.24072	-99.8133
2.243	0.0222169	3.88744	0.256174	-105.438
2.244	0.0224784	3.78009	0.265957	-108.888
2.245	0.0227468	3.67041	0.269873	-110.097
2.246	0.0230162	3.56065	0.267853	-109.046
2.247	0.0232806	3.45307	0.25995	-105.763
2.248	0.0235342	3.34985	0.246338	-100.321
2.249	0.0237714	3.2531	0.227315	-92.8422
2.25	0.0239871	3.16479	0.203286	-83.4867
2.251	0.0241765	3.08669	0.174764	-72.4557
2.252	0.0243354	3.02036	0.142352	-59.9845
2.253	0.0244601	2.96711	0.106734	-46.338
2.254	0.024548	2.92798	0.0686598	-31.8048
2.255	0.0245969	2.9037	0.0289283	-16.6918
2.256	0.0246056	2.89469	-0.0116291	-1.3168
2.257	0.0245737	2.90104	-0.0521655	13.9974
2.258	0.0245015	2.92255	-0.0918365	28.9301
2.259	0.0243905	2.95867	-0.129818	43.1695
2.26	0.0242427	3.00856	-0.165322	56.4188
2.261	0.024061	3.07109	-0.197617	68.4028
2.262	0.0238488	3.14486	-0.226038	78.8734
2.263	0.0236104	3.22826	-0.250002	87.6148
2.264	0.0233504	3.31945	-0.269023	94.4478
2.265	0.0230741	3.41647	-0.282719	99.2335
2.266	0.0227869	3.51721	-0.290818	101.876
2.267	0.0224944	3.61949	-0.293169	102.326
2.268	0.0222025	3.72112	-0.28974	100.577
2.269	0.0219168	3.81992	-0.280618	96.6712
2.27	0.0216431	3.91377	-0.266013	90.6952
2.271	0.0213865	4.00066	-0.246246	82.7782
2.272	0.0211522	4.07874	-0.221746	73.0901
2.273	0.0209444	4.14632	-0.193041	61.8372
2.274	0.0207673	4.20197	-0.160743	49.2581
2.275	0.0206239	4.24448	-0.125541	35.6185
2.276	0.0205169	4.27295	-0.0881809	21.2059
2.277	0.020448	4.28674	-0.0494524	6.32293
2.278	0.0204182	4.28554	-0.0101722	-8.71847
2.279	0.0204276	4.26935	0.0288339	-23.6038
2.28	0.0204755	4.23849	0.0667474	-38.0228
2.281	0.0205604	4.19356	0.102775	-51.6753
2.282	0.0206802	4.13549	0.136164	-64.2784
2.283	0.0208317	4.06545	0.16622	-75.5713
2.284	0.0210113	3.98486	0.192319	-85.3217
2.285	0.0212148	3.89538	0.213922	-93.3297
2.286	0.0214375	3.79884	0.230584	-99.4328
2.287	0.0216742	3.6972	0.241966	-103.508
2.288	0.0219196	3.59253	0.247839	-105.476
2.289	0.022168	3.48696	0.248091	-105.301
2.29	0.0224139	3.38264	0.242727	-102.993
2.291	0.0226516	3.28167	0.231869	-98.6045
2.292	0.0228759	3.18609	0.215756	-92.2338
2.293	0.0230815	3.09782	0.194732	-84.0193
2.294	0.0232638	3.01861	0.169248	-74.1377
2.295	0.0234187	2.95003	0.139843	-62.8002
2.296	0.0235424	2.89341	0.107138	-50.2478
2.297	0.0236321	2.84985	0.0718238	-36.7467
2.298	0.0236854	2.82014	0.034641	-22.5818
2.299	0.023701	2.80481	-0.00363129	-8.05167
2.3	0.0236781	2.80406	-0.0421929	6.53858
2.301	0.0236168	2.8178	-0.0802397	20.8831
2.302	0.023518	2.84564	-0.11698	34.6821
2.303	0.0233835	2.88689	-0.151652	47.6476
2.304	0.0232157	2.94057	-0.183539	59.5102
2.305	0.0230176	3.00546	-0.211983	70.0238
2.306	0.022793	3.08009	-0.236401	78.9714
2.307	0.0225463	3.16282	-0.256294	86.1691
2.308	0.0222821	3.2518	-0.271262	91.4702
2.309	0.0220055	3.34509	-0.281005	94.7679
2.31	0.0217219	3.44064	-0.285335	95.9975
2.311	0.0214367	3.53638	-0.284179	95.1379
2.312	0.0211554	3.63023	-0.277576	92.2116
2.313	0.0208833	3.72014	-0.265681	87.2844
2.314	0.0206257	3.80417	-0.248758	80.4636
2.315	0.0203873	3.88048	-0.227176	71.8961
2.316	0.0201727	3.94743	-0.201401	61.7646
2.317	0.0199857	4.00356	-0.171985	50.2845
2.318	0.0198298	4.04763	-0.139555	37.6987
2.319	0.0197074	4.07868	-0.104799	24.2725
2.32	0.0196207	4.09599	-0.0684531	10.2883
2.321	0.0195708	4.09917	-0.0312841	-3.96054
2.322	0.0195581	4.08808	0.00592586	-18.1758
2.323	0.0195824	4.06293	0.0423955	-32.0608
2.324	0.0196424	4.02417	0.0773611	-45.3264
2.325	0.0197364	3.97257	0.110092	-57.697
2.326	0.0198616	3.90916	0.139906	-68.9166
2.327	0.020015	3.8352	0.166184	-78.7539
2.328	0.0201926	3.75218	0.188382	-87.0067
2.329	0.0203902	3.66177	0.206043	-93.5069
2.33	0.0206031	3.5658	0.218806	-98.1232
2.331	0.0208261	3.46618	0.226412	-100.764
2.332	0.0210541	3.36494	0.228712	-101.379
2.333	0.0212818	3.2641	0.225668	-99.9618
2.334	0.0215037	3.16569	0.217354	-96.5462
2.335	0.0217148	3.07165	0.203953	-91.2094
2.336	0.02191	2.98387	0.185756	-84.068
2.337	0.0220848	2.90407	0.163151	-75.2763
2.338	0.022235	2.83381	0.136619	-65.0225
2.339	0.0223569	2.77444	0.106723	-53.5251
2.34	0.0224475	2.72709	0.0740917	-41.0279
2.341	0.0225044	2.69263	0.0394123	-27.7953
2.342	0.0225259	2.67165	0.00341218	-14.1062
2.343	0.0225111	2.66447	-0.0331554	-0.248354
2.344	0.0224597	2.67111	-0.069527	13.4874
2.345	0.0223723	2.69131	-0.104945	26.8138
2.346	0.0222504	2.72451	-0.138674	39.4526
2.347	0.0220958	2.7699	-0.170015	51.1407
2.348	0.0219113	2.8264	-0.198322	61.6355
2.349	0.0217003	2.8927	-0.223012	70.7199
2.35	0.0214667	2.9673	-0.24358	78.207
2.351	0.0212147	3.04853	-0.25961	83.9436
2.352	0.0209491	3.13457	-0.270778	87.8136
2.353	0.0206748	3.22351	-0.276867	89.7399
2.354	0.0203971	3.31339	-0.277763	89.6868
2.355	0.0201211	3.40222	-0.273464	87.6595
2.356	0.0198519	3.48806	-0.264074	83.7048
2.357	0.0195945	3.56902	-0.249805	77.9098
2.358	0.0193538	3.64331	-0.23097	70.3995
2.359	0.019134	3.7093	-0.207976	61.3349
2.36	0.0189391	3.76552	-0.181317	50.9088
2.361	0.0187724	3.81073	-0.151561	39.3421
2.362	0.0186368	3.84391	-0.119342	26.8791
2.363	0.0185343	3.86428	-0.0853421	13.7822
2.364	0.0184664	3.87135	-0.0502785	0.326374
2.365	0.0184338	3.86491	-0.0148902	-13.2064
2.366	0.0184365	3.84501	0.0200794	-26.5335
2.367	0.0184736	3.812	0.0538974	-39.3769
2.368	0.0185437	3.7665	0.0858566	-51.4697
2.369	0.0186445	3.7094	0.115291	-62.5611
2.37	0.0187732	3.64179	0.141587	-72.4222
2.371	0.0189264	3.56503	0.164202	-80.8499
2.372	0.0191002	3.48063	0.182667	-87.6719
2.373	0.0192903	3.39027	0.196605	-92.7498
2.374	0.0194918	3.29575	0.205733	-95.9821
2.375	0.0197001	3.19894	0.209868	-97.3059
2.376	0.0199099	3.10178	0.208934	-96.6987
2.377	0.0201162	3.00618	0.202959	-94.1782
2.378	0.0203142	2.91404	0.192079	-89.8021
2.379	0.0204988	2.82717	0.176531	-83.6669
2.38	0.0206658	2.74725	0.156648	-75.9054
2.381	0.0208108	2.67584	0.132854	-66.6844
2.382	0.0209303	2.6143	0.105654	-56.2007
2.383	0.0210212	2.56379	0.0756229	-44.6769
2.384	0.0210809	2.52522	0.0433926	-32.3569
2.385	0.0211075	2.49925	0.00964021	-19.5008
2.386	0.0210999	2.4863	-0.0249271	-6.37907
2.387	0.0210576	2.48649	-0.0595868	6.73279
2.388	0.0209809	2.49967	-0.0936163	19.5602
2.389	0.0208708	2.52543	-0.126308	31.8352
2.39	0.020729	2.56307	-0.156983	43.302
2.391	0.0205577	2.61168	-0.185008	53.7223
2.392	0.02036	2.6701	-0.209805	62.8804
2.393	0.0201394	2.73696	-0.230866	70.5873
2.394	0.0198997	2.81074	-0.247762	76.6852
2.395	0.0196453	2.88975	-0.260152	81.0498
2.396	0.019381	2.97223	-0.26779	83.5937
2.397	0.0191114	3.05631	-0.27053	84.2679
2.398	0.0188415	3.14013	-0.268328	83.0622
2.399	0.0185764	3.22182	-0.261246	80.0061
2.4	0.0183206	3.29955	-0.249446	75.1676
2.401	0.018079	3.3716	-0.233188	68.6519
2.402	0.0178556	3.43634	-0.212824	60.5988
2.403	0.0176545	3.49234	-0.188794	51.1802
2.404	0.0174791	3.53831	-0.161612	40.596
2.405	0.0173322	3.57322	-0.131854	29.07
2.406	0.017216	3.59622	-0.100153	16.8451
2.407	0.0171323	3.60676	-0.0671777	4.1784
2.408	0.0170819	3.60452	-0.0336239	-8.66454
2.409	0.017065	3.58946	-0.000196836	-21.415
2.41	0.0170812	3.56181	0.0324026	-33.807
2.411	0.0171293	3.52205	0.0634922	-45.5825
2.412	0.0172075	3.47093	0.0924234	-56.4971
2.413	0.0173132	3.40942	0.118594	-66.3249
2.414	0.0174435	3.33871	0.141461	-74.8635
2.415	0.0175949	3.26018	0.160552	-81.9377
2.416	0.0177633	3.17537	0.175475	-87.4034
2.417	0.0179443	3.08595	0.185925	-91.1505
2.418	0.0181335	2.99367	0.191693	-93.1053
2.419	0.0183261	2.90035	0.192666	-93.2314
2.42	0.0185173	2.80782	0.188835	-91.5311
2.421	0.0187022	2.71788	0.180289	-88.0446
2.422	0.0188763	2.6323	0.167215	-82.8495
2.423	0.0190352	2.55272	0.149896	-76.059
2.424	0.0191748	2.48066	0.128702	-67.8192
2.425	0.0192915	2.4175	0.104084	-58.3064
2.426	0.019382	2.36441	0.0765632	-47.7229
2.427	0.0194438	2.32234	0.0467193	-36.293
2.428	0.0194749	2.29203	0.0151803	-24.2581
2.429	0.0194739	2.27394	-0.0173921	-11.8717
2.43	0.01944	2.26831	-0.0503164	0.606012
2.431	0.0193733	2.2751	-0.0829051	12.9134
2.432	0.0192745	2.294	-0.11448	24.7932
2.433	0.0191449	2.32446	-0.144384	35.9977
2.434	0.0189865	2.36569	-0.171999	46.2938
2.435	0.0188019	2.41667	-0.196755	55.4681
2.436	0.0185941	2.47619	-0.218142	63.3311
2.437	0.0183669	2.54284	-0.235724	69.7211
2.438	0.0181241	2.61509	-0.249144	74.5078
2.439	0.0178701	2.69129	-0.258134	77.5946
2.44	0.0176094	2.7697	-0.262518	78.9208
2.441	0.0173466	2.84854	-0.262218	78.4625
2.442	0.0170865	2.92603	-0.257253	76.2333
2.443	0.0168336	3.00043	-0.24774	72.2838
2.444	0.0165925	3.07005	-0.233892	66.7004
2.445	0.0163672	3.13332	-0.21601	59.6037
2.446	0.0161617	3.1888	-0.19448	51.1452
2.447	0.0159793	3.23522	-0.169763	41.5049
2.448	0.015823	3.27149	-0.142386	30.887
2.449	0.0156952	3.29674	-0.112929	19.5156
2.45	0.0155976	3.31035	-0.0820159	7.63007
2.451	0.0155314	3.31191	-0.0502984	-4.52016
2.452	0.0154971	3.3013	-0.0184436	-16.6806
2.453	0.0154944	3.27863	0.0128799	-28.5972
2.454	0.0155225	3.24427	0.0430165	-40.0216
2.455	0.0155798	3.19883	0.071337	-50.7164
2.456	0.0156643	3.14316	0.0972514	-60.4599
2.457	0.0157733	3.0783	0.120222	-69.0511
2.458	0.0159036	3.0055	0.139773	-76.3132
2.459	0.0160516	2.92617	0.155503	-82.0979
2.46	0.0162132	2.84184	0.167089	-86.2882
2.461	0.0163843	2.75415	0.174298	-88.8004
2.462	0.0165603	2.66481	0.176988	-89.5865
2.463	0.0167368	2.57556	0.175111	-88.6343
2.464	0.0169091	2.48811	0.168717	-85.9685
2.465	0.0170727	2.40417	0.157947	-81.649
2.466	0.0172236	2.32534	0.143036	-75.7706
2.467	0.0173575	2.25311	0.124304	-68.4602
2.468	0.017471	2.18884	0.10215	-59.8745
2.469	0.0175608	2.13372	0.0770441	-50.1963
2.47	0.0176243	2.08875	0.0495169	-39.6311
2.471	0.0176593	2.05468	0.020148	-28.4023
2.472	0.0176642	2.03208	-0.0104456	-16.7464
2.473	0.0176382	2.02125	-0.0416228	-4.90873
2.474	0.017581	2.02225	-0.0727319	6.86256
2.475	0.017493	2.03487	-0.103124	18.3211
2.476	0.0173752	2.0587	-0.132167	29.2278
2.477	0.0172293	2.09307	-0.159259	39.3556
2.478	0.0170575	2.13708	-0.183839	48.4942
2.479	0.0168626	2.18966	-0.205401	56.4547
2.48	0.0166478	2.24955	-0.223503	63.0732
2.481	0.0164169	2.31532	-0.237776	68.2142
2.482	0.0161737	2.38545	-0.247933	71.7735
2.483	0.0159225	2.45831	-0.253772	73.6802
2.484	0.0156676	2.53224	-0.255185	73.8982
2.485	0.0154136	2.60554	-0.252153	72.4267
2.486	0.0151648	2.67654	-0.244753	69.3004
2.487	0.0149255	2.74362	-0.233151	64.5883
2.488	0.0146998	2.80522	-0.217602	58.3926
2.489	0.0144915	2.85995	-0.198442	50.8463
2.49	0.014304	2.90652	-0.176082	42.1101
2.491	0.0141402	2.94383	-0.150999	32.3693
2.492	0.0140027	2.97099	-0.123725	21.83
2.493	0.0138933	2.9873	-0.0948389	10.7141
2.494	0.0138133	2.9923	-0.0649492	-0.744667
2.495	0.0137635	2.98578	-0.0346852	-12.3061
2.496	0.0137439	2.96774	-0.00468225	-23.7284
2.497	0.0137539	2.93845	0.0244313	-34.7732
2.498	0.0137923	2.8984	0.0520471	-45.2107
2.499	0.0138573	2.8483	0.0775898	-54.8244
2.5	0.0139466	2.78909	0.100529	-63.4153
2.501	0.0140573	2.72187	0.120389	-70.8066
